District,Date,label,rain_1d,rain_3d,rain_7d,rain_lag_1d,mean_elevation,mean_slope,distance_to_major_river
chikkaballapura,2022-07-29,0,5.345064096980625,10.713036896453978,11.402103711333538,3.3911928269598217,,,
chikkaballapura,2022-07-30,0,0.5910023152828217,9.327259239223283,11.99310602661636,5.345064096980625,,,
chikkaballapura,2022-07-31,0,28.907196521759033,34.84326293402249,40.876262971096565,0.5910023152828217,,,
chikkaballapura,2022-08-01,0,16.539354218377007,46.037553055418876,57.164071134395066,28.907196521759033,,,
chikkaballapura,2022-08-02,0,32.37611781226264,77.8226685523987,89.12670776413546,16.539354218377007,,,
chikkaballapura,2022-08-03,0,22.460711373223198,71.37618340386285,109.61063916484514,32.37611781226264,,,
chikkaballapura,2022-08-04,0,5.772167609797584,60.60899679528344,111.99161394768291,22.460711373223198,,,
chikkaballapura,2022-08-05,0,20.534377094772125,48.76725607779292,127.18092694547441,5.772167609797584,,,
chikkaballapura,2022-08-06,0,2.838141620159149,29.144686324728873,129.42806625035075,20.534377094772125,,,
chikkaballapura,2022-08-07,0,4.649033413992988,28.021552128924277,105.16990314258469,2.838141620159149,,,
chikkaballapura,2022-08-08,0,0.9237463076909384,8.410921341843089,89.55429523189862,4.649033413992988,,,
chikkaballapura,2022-08-09,0,1.4509465164608426,7.023726238144783,58.629123936096825,0.9237463076909384,,,
chikkaballapura,2022-08-10,0,0.020620591110653348,2.3953134152624487,36.18903315398428,1.4509465164608426,,,
chikkaballapura,2022-08-11,0,0.12745318479008144,1.5990202923615917,30.544318728976776,0.020620591110653348,,,
chikkaballapura,2022-08-12,0,0.30732959508895874,0.45540337098970773,10.317271229293612,0.12745318479008144,,,
chikkaballapura,2022-08-13,0,0.0,0.4347827798790544,7.479129609134462,0.30732959508895874,,,
chikkaballapura,2022-08-14,0,0.5360710190402137,0.8434006141291867,3.3661672141816883,0.0,,,
chikkaballapura,2022-08-15,0,0.0,0.5360710190402279,2.44242090649075,0.5360710190402137,,,
chikkaballapura,2022-08-16,0,0.06640497181150648,0.6024759908517344,1.0578793618414137,0.0,,,
chikkaballapura,2022-08-17,0,0.0,0.06640497181152069,1.0372587707307603,0.06640497181150648,,,
chikkaballapura,2022-08-18,0,0.0,0.06640497181152069,0.909805585940679,0.0,,,
chikkaballapura,2022-08-19,0,0.0,0.0,0.6024759908517202,0.0,,,
chikkaballapura,2022-08-20,0,0.0,0.0,0.6024759908517202,0.0,,,
chikkaballapura,2022-08-21,0,0.0,0.0,0.06640497181150648,0.0,,,
chikkaballapura,2022-08-22,0,3.6088793178399405,3.6088793178399547,3.675284289651447,0.0,,,
chikkaballapura,2022-08-23,0,1.5984893242518108,5.207368642091765,5.207368642091751,3.6088793178399405,,,
chikkaballapura,2022-08-24,0,0.0,5.207368642091765,5.207368642091751,1.5984893242518108,,,
chikkaballapura,2022-08-25,0,7.053713877995809,8.652203202247634,12.261082520087559,0.0,,,
chikkaballapura,2022-08-26,0,22.13767698076036,29.191390858756183,34.398759500847916,7.053713877995809,,,
chikkaballapura,2022-08-27,0,15.093270354800755,44.28466121355694,49.492029855648674,22.13767698076036,,,
chikkaballapura,2022-08-28,0,29.94433042738173,67.17527776294286,79.43636028303041,15.093270354800755,,,
chikkaballapura,2022-08-29,0,5.397101387381554,50.43470216956405,81.22458235257201,29.94433042738173,,,
chikkaballapura,2022-08-30,0,54.8199659983317,90.161397813095,134.4460590266519,5.397101387381554,,,
chikkaballapura,2022-08-31,0,0.20569651656680638,60.422763902280074,134.6517555432187,54.8199659983317,,,
chikkaballapura,2022-09-01,0,5.940176937315199,60.96583945221372,133.5382186025381,0.20569651656680638,,,
chikkaballapura,2022-09-02,0,9.888958983951145,16.034832437833167,121.28950060572889,5.940176937315199,,,
chikkaballapura,2022-09-03,0,0.0,15.829135921266358,106.19623025092812,9.888958983951145,,,
chikkaballapura,2022-09-04,0,7.958177937401666,17.847136921352824,84.21007776094808,0.0,,,
chikkaballapura,2022-09-05,0,34.32244110107422,42.2806190384759,113.13541747464075,7.958177937401666,,,
chikkaballapura,2022-09-06,0,18.03773440255059,60.31835344102649,76.35318587885962,34.32244110107422,,,
chikkaballapura,2022-09-07,0,24.170096821255154,76.53027232487997,100.31758618354797,18.03773440255059,,,
chikkaballapura,2022-09-08,0,6.949026505152385,49.156857728958144,101.32643575138516,24.170096821255154,,,
chikkaballapura,2022-09-09,0,7.283632927470737,38.40275625387829,98.72110969490475,6.949026505152385,,,
chikkaballapura,2022-09-10,0,1.237972183359994,15.47063161598313,99.95908187826475,7.283632927470737,,,
chikkaballapura,2022-09-11,0,0.20228326982922024,8.723888380659965,92.2031872106923,1.237972183359994,,,
chikkaballapura,2022-09-12,0,0.0,1.4402554531892284,57.88074610961808,0.20228326982922024,,,
chikkaballapura,2022-09-13,0,0.0,0.20228326982923445,39.84301170706749,0.0,,,
chikkaballapura,2022-09-14,0,0.27763937248124015,0.27763937248125437,15.950554258293577,0.0,,,
chikkaballapura,2022-09-15,0,1.578529993693034,1.8561693661742882,10.580057746834227,0.27763937248124015,,,
chikkaballapura,2022-09-16,0,2.413255144324568,4.269424510498856,5.709679963688056,1.578529993693034,,,
chikkaballapura,2022-09-17,0,0.5214815371566348,4.5132666751742505,4.993189317484697,2.413255144324568,,,
chikkaballapura,2022-09-18,0,0.0,2.934736681481217,4.7909060476554775,0.5214815371566348,,,
chikkaballapura,2022-09-19,0,0.0,0.521481537156649,4.7909060476554775,0.0,,,
chikkaballapura,2022-09-20,0,0.0,0.0,4.7909060476554775,0.0,,,
chikkaballapura,2022-09-21,0,0.0,0.0,4.513266675174236,0.0,,,
chikkaballapura,2022-09-22,0,0.0,0.0,2.9347366814812026,0.0,,,
chikkaballapura,2022-09-23,0,0.0,0.0,0.5214815371566348,0.0,,,
chikkaballapura,2022-09-24,0,0.5045244693756104,0.5045244693756246,0.5045244693756104,0.0,,,
chikkaballapura,2022-09-25,0,0.544667426082823,1.0491918954584476,1.0491918954584334,0.5045244693756104,,,
chikkaballapura,2022-09-26,0,0.0,1.0491918954584476,1.0491918954584334,0.544667426082823,,,
chikkaballapura,2022-09-27,0,0.9866241547796462,1.5312915808624834,2.0358160502380795,0.0,,,
chikkaballapura,2022-09-28,0,0.0,0.9866241547796604,2.0358160502380795,0.9866241547796462,,,
chikkaballapura,2022-09-29,0,0.029818207025527954,1.0164423618051883,2.0656342572636075,0.0,,,
chikkaballapura,2022-09-30,0,3.2526363597975836,3.2824545668231258,5.3182706170611915,0.029818207025527954,,,
chikkaballapura,2022-10-01,0,11.683937602572971,14.966392169396098,16.497683750258552,3.2526363597975836,,,
chikkaballapura,2022-10-02,0,15.887117491828072,30.82369145419864,31.8401338160038,11.683937602572971,,,
chikkaballapura,2022-10-03,0,1.689764181772868,29.260819276173926,33.52989799777667,15.887117491828072,,,
chikkaballapura,2022-10-04,0,0.0,17.576881673600955,32.543273842997024,1.689764181772868,,,
chikkaballapura,2022-10-05,0,0.0,1.6897641817728821,32.543273842997024,0.0,,,
chikkaballapura,2022-10-06,0,4.663696262571547,4.663696262571561,37.17715189854304,0.0,,,
chikkaballapura,2022-10-07,0,1.651330484284295,6.315026746855856,35.575846023029754,4.663696262571547,,,
chikkaballapura,2022-10-08,0,10.182408173878988,16.497434920734843,34.07431659433577,1.651330484284295,,,
chikkaballapura,2022-10-09,0,0.09773954914675818,11.931478207310057,18.284938651654457,10.182408173878988,,,
chikkaballapura,2022-10-10,0,7.9057503541310625,18.185898077156825,24.50092482401265,0.09773954914675818,,,
chikkaballapura,2022-10-11,0,13.42290971842077,21.426399621698607,37.923834542433426,7.9057503541310625,,,
chikkaballapura,2022-10-12,0,1.7780549608998828,23.106715033451728,39.701889503333305,13.42290971842077,,,
chikkaballapura,2022-10-13,0,19.19067880842421,34.39164348774487,54.228872049185966,1.7780549608998828,,,
chikkaballapura,2022-10-14,0,27.467052512698704,48.43578628202281,80.04459407760038,19.19067880842421,,,
chikkaballapura,2022-10-15,0,7.926657199859619,54.58438852098254,77.78884310358102,27.467052512698704,,,
chikkaballapura,2022-10-16,0,4.514681564437018,39.90839127699535,82.20578511887126,7.926657199859619,,,
chikkaballapura,2022-10-17,0,13.706276734670004,26.147615498966655,88.0063114994102,4.514681564437018,,,
chikkaballapura,2022-10-18,0,5.658939229117499,23.879897528224536,80.24234101010694,13.706276734670004,,,
chikkaballapura,2022-10-19,0,10.559816665119595,29.92503262890711,89.02410271432666,5.658939229117499,,,
chikkaballapura,2022-10-20,0,1.9613000949223836,18.18005598915949,71.79472400082481,10.559816665119595,,,
chikkaballapura,2022-10-21,0,1.978485044505861,14.499601804547854,46.306156532631974,1.9613000949223836,,,
chikkaballapura,2022-10-22,0,3.045647535059187,6.985432674487446,41.42514686783154,1.978485044505861,,,
chikkaballapura,2022-10-23,0,0.0,5.024132579565062,36.91046530339453,3.045647535059187,,,
chikkaballapura,2022-10-24,0,0.0,3.045647535059201,23.204188568724526,0.0,,,
chikkaballapura,2022-10-25,0,0.0,0.0,17.545249339607025,0.0,,,
chikkaballapura,2022-10-26,0,0.0,0.0,6.9854326744874315,0.0,,,
chikkaballapura,2022-10-27,0,0.0,0.0,5.024132579565048,0.0,,,
chikkaballapura,2022-10-28,0,0.0,0.0,3.045647535059187,0.0,,,
chikkaballapura,2022-10-29,0,0.7386950784259372,0.7386950784259514,0.7386950784259372,0.0,,,
chikkaballapura,2022-10-30,0,5.385052416059706,6.123747494485658,6.123747494485643,0.7386950784259372,,,
chikkaballapura,2022-10-31,0,0.2267350885603163,6.350482583045974,6.3504825830459595,5.385052416059706,,,
chikkaballapura,2022-11-01,0,0.0,5.611787504620036,6.3504825830459595,0.2267350885603163,,,
chikkaballapura,2022-11-02,0,5.989777525266011,6.216512613826342,12.34026010831197,0.0,,,
chikkaballapura,2022-11-03,0,1.4761546121703253,7.465932137436351,13.816414720482296,5.989777525266011,,,
chikkaballapura,2022-11-04,0,1.4002669635746214,8.866199101010972,15.216681684056917,1.4761546121703253,,,
chikkaballapura,2022-11-05,0,0.23182929307222366,3.1082508688171844,14.709815898703203,1.4002669635746214,,,
chikkaballapura,2022-11-06,0,0.07813168896569146,1.7102279456125509,9.40289517160919,0.23182929307222366,,,
chikkaballapura,2022-11-07,0,0.07441871033774482,0.38437969237567415,9.250578793386618,0.07813168896569146,,,
chikkaballapura,2022-11-08,0,0.0,0.1525503993034505,9.250578793386618,0.07441871033774482,,,
chikkaballapura,2022-11-09,0,0.0,0.07441871033775903,3.2608012681206064,0.0,,,
chikkaballapura,2022-11-10,0,0.0,0.0,1.7846466559502814,0.0,,,
chikkaballapura,2022-11-11,0,0.20574053128560385,0.20574053128561806,0.5901202236612638,0.0,,,
chikkaballapura,2022-11-12,0,4.1426988045374555,4.348439335823073,4.500989735126495,0.20574053128560385,,,
chikkaballapura,2022-11-13,0,4.341320620642768,8.689759956465842,8.764178666803572,4.1426988045374555,,,
chikkaballapura,2022-11-14,0,0.25620900094509125,8.740228426125327,8.94596895741092,4.341320620642768,,,
chikkaballapura,2022-11-15,0,5.685330413281918,10.282860034869792,14.631299370692837,0.25620900094509125,,,
chikkaballapura,2022-11-16,0,0.0,5.941539414227023,14.631299370692837,5.685330413281918,,,
chikkaballapura,2022-11-17,0,0.0,5.685330413281932,14.631299370692837,0.0,,,
chikkaballapura,2022-11-18,0,0.0,0.0,14.425558839407232,0.0,,,
chikkaballapura,2022-11-19,0,0.0,0.0,10.282860034869778,0.0,,,
chikkaballapura,2022-11-20,0,0.0,0.0,5.941539414227009,0.0,,,
chikkaballapura,2022-11-21,0,0.0,0.0,5.685330413281918,0.0,,,
chikkaballapura,2022-11-22,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-11-23,0,7.494347790877025,7.494347790877039,7.494347790877025,0.0,,,
chikkaballapura,2022-11-24,0,7.851026243633694,15.345374034510733,15.34537403451072,7.494347790877025,,,
chikkaballapura,2022-11-25,0,0.0627293801969952,15.408103414707728,15.408103414707714,7.851026243633694,,,
chikkaballapura,2022-11-26,0,0.0,7.913755623830703,15.408103414707714,0.0627293801969952,,,
chikkaballapura,2022-11-27,0,0.0,0.06272938019700941,15.408103414707714,0.0,,,
chikkaballapura,2022-11-28,0,0.0,0.0,15.408103414707714,0.0,,,
chikkaballapura,2022-11-29,0,0.0,0.0,15.408103414707714,0.0,,,
chikkaballapura,2022-11-30,0,0.0,0.0,7.9137556238306885,0.0,,,
chikkaballapura,2022-12-01,0,0.0,0.0,0.0627293801969952,0.0,,,
chikkaballapura,2022-12-02,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-03,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-04,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-05,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-06,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-07,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-08,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-09,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-10,0,11.511944426430595,11.51194442643061,11.511944426430595,0.0,,,
chikkaballapura,2022-12-11,0,51.26179334852431,62.77373777495492,62.7737377749549,11.511944426430595,,,
chikkaballapura,2022-12-12,0,1.5962102380063798,64.3699480129613,64.36994801296129,51.26179334852431,,,
chikkaballapura,2022-12-13,0,15.476390136612785,68.33439372314349,79.84633814957407,1.5962102380063798,,,
chikkaballapura,2022-12-14,0,16.452056646347046,33.524657020966224,96.29839479592111,15.476390136612785,,,
chikkaballapura,2022-12-15,0,0.579541587167316,32.50798837012716,96.87793638308843,16.452056646347046,,,
chikkaballapura,2022-12-16,0,0.0,17.031598233514377,96.87793638308843,0.579541587167316,,,
chikkaballapura,2022-12-17,0,0.0,0.5795415871673302,85.36599195665784,0.0,,,
chikkaballapura,2022-12-18,0,0.0,0.0,34.10419860813352,0.0,,,
chikkaballapura,2022-12-19,0,0.0,0.0,32.507988370127144,0.0,,,
chikkaballapura,2022-12-20,0,0.0,0.0,17.031598233514362,0.0,,,
chikkaballapura,2022-12-21,0,0.0,0.0,0.579541587167316,0.0,,,
chikkaballapura,2022-12-22,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-23,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-24,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-25,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2022-12-26,0,3.191933552424113,3.191933552424127,3.191933552424113,0.0,,,
chikkaballapura,2022-12-27,0,0.0,3.191933552424127,3.191933552424113,3.191933552424113,,,
chikkaballapura,2022-12-28,0,0.0,3.191933552424127,3.191933552424113,0.0,,,
chikkaballapura,2022-12-29,0,0.0,0.0,3.191933552424113,0.0,,,
chikkaballapura,2022-12-30,0,0.0,0.0,3.191933552424113,0.0,,,
chikkaballapura,2022-12-31,0,0.0,0.0,3.191933552424113,0.0,,,
chikkaballapura,2023-01-01,0,0.0,0.0,3.191933552424113,0.0,,,
chikkaballapura,2023-01-02,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-03,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-04,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-05,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-06,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-07,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-08,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-09,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-10,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-11,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-12,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-13,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-14,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-15,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-16,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-17,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-18,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-19,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-20,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-21,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-22,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-23,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-24,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-25,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-26,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-27,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-28,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-29,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-30,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-01-31,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-01,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-02,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-03,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-04,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-05,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-06,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-07,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-08,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-09,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-10,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-11,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-12,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-13,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-14,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-15,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-16,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-17,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-18,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-19,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-20,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-21,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-22,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-23,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-24,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-25,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-26,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-27,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-02-28,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-01,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-02,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-03,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-04,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-05,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-06,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-07,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-08,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-09,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-10,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-11,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-12,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-13,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-14,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-15,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-16,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-03-17,0,21.553437418407864,21.553437418407878,21.553437418407864,0.0,,,
chikkaballapura,2023-03-18,0,1.6043028599686093,23.157740278376487,23.157740278376473,21.553437418407864,,,
chikkaballapura,2023-03-19,0,15.506700303819445,38.66444058219593,38.664440582195915,1.6043028599686093,,,
chikkaballapura,2023-03-20,0,0.0,17.11100316378807,38.664440582195915,15.506700303819445,,,
chikkaballapura,2023-03-21,0,0.0,15.506700303819459,38.664440582195915,0.0,,,
chikkaballapura,2023-03-22,0,0.0,0.0,38.664440582195915,0.0,,,
chikkaballapura,2023-03-23,0,0.0,0.0,38.664440582195915,0.0,,,
chikkaballapura,2023-03-24,0,0.0,0.0,17.111003163788055,0.0,,,
chikkaballapura,2023-03-25,0,0.0,0.0,15.506700303819445,0.0,,,
chikkaballapura,2023-03-26,0,1.4660914722416136,1.4660914722416278,1.4660914722416136,0.0,,,
chikkaballapura,2023-03-27,0,0.010170018507374657,1.4762614907490026,1.4762614907489884,1.4660914722416136,,,
chikkaballapura,2023-03-28,0,0.0,1.4762614907490026,1.4762614907489884,0.010170018507374657,,,
chikkaballapura,2023-03-29,0,0.0,0.010170018507388868,1.4762614907489884,0.0,,,
chikkaballapura,2023-03-30,0,1.2789860351218119,1.278986035121826,2.7552475258708,0.0,,,
chikkaballapura,2023-03-31,0,0.05558046657178137,1.3345665016936075,2.8108279924425816,1.2789860351218119,,,
chikkaballapura,2023-04-01,0,10.57035199801127,11.904918499704879,13.381179990453852,0.05558046657178137,,,
chikkaballapura,2023-04-02,0,0.0,10.625932464583066,11.915088518212238,10.57035199801127,,,
chikkaballapura,2023-04-03,0,0.0,10.570351998011285,11.904918499704863,0.0,,,
chikkaballapura,2023-04-04,0,0.0,0.0,11.904918499704863,0.0,,,
chikkaballapura,2023-04-05,0,0.5692689236667421,0.5692689236667563,12.474187423371605,0.0,,,
chikkaballapura,2023-04-06,0,0.0,0.5692689236667563,11.195201388249794,0.5692689236667421,,,
chikkaballapura,2023-04-07,0,0.0,0.5692689236667563,11.139620921678013,0.0,,,
chikkaballapura,2023-04-08,0,0.0,0.0,0.5692689236667421,0.0,,,
chikkaballapura,2023-04-09,0,0.0,0.0,0.5692689236667421,0.0,,,
chikkaballapura,2023-04-10,0,0.0,0.0,0.5692689236667421,0.0,,,
chikkaballapura,2023-04-11,0,0.0,0.0,0.5692689236667421,0.0,,,
chikkaballapura,2023-04-12,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-13,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-14,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-15,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-16,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-17,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-18,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-19,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-20,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-21,0,0.0,0.0,0.0,0.0,,,
chikkaballapura,2023-04-22,0,2.2740397680964737,2.274039768096488,2.2740397680964737,0.0,,,
chikkaballapura,2023-04-23,0,1.2706385826071103,3.544678350703598,3.5446783507035837,2.2740397680964737,,,
chikkaballapura,2023-04-24,0,0.012918516786562072,3.5575968674901604,3.557596867490146,1.2706385826071103,,,
chikkaballapura,2023-04-25,0,0.133319444488734,1.4168765438824207,3.69091631197888,0.012918516786562072,,,
chikkaballapura,2023-04-26,0,0.0,0.1462379612753103,3.69091631197888,0.133319444488734,,,
chikkaballapura,2023-04-27,0,0.0,0.13331944448874822,3.69091631197888,0.0,,,
chikkaballapura,2023-04-28,0,0.0,0.0,3.69091631197888,0.0,,,
chikkaballapura,2023-04-29,0,0.0,0.0,1.4168765438824065,0.0,,,
chikkaballapura,2023-04-30,0,4.972545954916212,4.972545954916226,5.118783916191508,0.0,,,
chikkaballapura,2023-05-01,0,14.918040169609917,19.890586124526145,20.023905569014865,4.972545954916212,,,
chikkaballapura,2023-05-02,0,5.498207489649455,25.388793614175597,25.388793614175583,14.918040169609917,,,
chikkaballapura,2023-05-03,0,1.9477690855662029,22.364016744825587,27.336562699741787,5.498207489649455,,,
chikkaballapura,2023-05-04,0,0.4960562123192681,7.942032787534941,27.832618912061054,1.9477690855662029,,,
chikkaballapura,2023-05-05,0,0.4206248993674914,2.864450197252977,28.253243811428547,0.4960562123192681,,,
chikkaballapura,2023-05-06,0,0.6023958764142461,1.5190769881010198,28.855639687842793,0.4206248993674914,,,
chikkaballapura,2023-05-07,0,9.332159943050808,10.35518071883256,33.215253675977394,0.6023958764142461,,,
chikkaballapura,2023-05-08,0,6.821872313817342,16.756428133282412,25.119085820184814,9.332159943050808,,,
chikkaballapura,2023-05-09,0,1.9449825829101934,18.09901483977836,21.565860913445555,6.821872313817342,,,
chikkaballapura,2023-05-10,0,0.33064286907513935,9.097497765802691,19.94873469695449,1.9449825829101934,,,
chikkaballapura,2023-05-11,0,0.0,2.275625451985349,19.45267848463522,0.33064286907513935,,,
chikkaballapura,2023-05-12,0,5.330696741739909,5.661339610815064,24.36275032700764,0.0,,,
chikkaballapura,2023-05-13,0,0.0,5.330696741739926,23.76035445059339,5.330696741739909,,,
chikkaballapura,2023-05-14,0,0.010945547786023881,5.34164228952595,14.439140055328608,0.0,,,
chikkaballapura,2023-05-15,0,0.0,0.010945547786040757,7.617267741511266,0.010945547786023881,,,
chikkaballapura,2023-05-16,0,0.0,0.010945547786040757,5.672285158601072,0.0,,,
chikkaballapura,2023-05-17,0,0.0,0.0,5.341642289525933,0.0,,,
chikkaballapura,2023-05-18,0,0.0,0.0,5.341642289525933,0.0,,,
chikkaballapura,2023-05-19,0,0.0,0.0,0.010945547786023881,0.0,,,
chikkaballapura,2023-05-20,0,0.0025294205794731774,0.002529420579490053,0.013474968365497058,0.0,,,
chikkaballapura,2023-05-21,0,0.8028562466303507,0.8053856672098407,0.8053856672098239,0.0025294205794731774,,,
chikkaballapura,2023-05-22,0,8.020720567968157,8.826106235177997,8.826106235177981,0.8028562466303507,,,
chikkaballapura,2023-05-23,0,2.7027134233050876,11.526290237903613,11.52881965848307,8.020720567968157,,,
chikkaballapura,2023-05-24,0,0.0,10.72343399127326,11.52881965848307,2.7027134233050876,,,
chikkaballapura,2023-05-25,0,5.225306277473767,7.92801970077887,16.754125935956836,0.0,,,
chikkaballapura,2023-05-26,0,0.15889003376166025,5.384196311235443,16.913015969718497,5.225306277473767,,,
chikkaballapura,2023-05-27,0,0.0,5.384196311235444,16.910486549139023,0.15889003376166025,,,
chikkaballapura,2023-05-28,0,0.008118647668096755,0.1670086814297721,16.11574895017677,0.0,,,
chikkaballapura,2023-05-29,0,0.0429458614024851,0.05106450907059695,8.137974243611097,0.008118647668096755,,,
chikkaballapura,2023-05-30,0,2.8046577837732105,2.8557222928438075,8.239918604079218,0.0429458614024851,,,
chikkaballapura,2023-05-31,0,29.389619456397163,32.23722310157287,37.62953806047638,2.8046577837732105,,,
chikkaballapura,2023-06-01,0,0.0,32.194277240170386,32.404231783002615,29.389619456397163,,,
chikkaballapura,2023-06-02,0,0.5515522360801697,29.941171692477347,32.79689398532112,0.0,,,
chikkaballapura,2023-06-03,0,0.0,0.5515522360801839,32.79689398532112,0.5515522360801697,,,
